Order ID,Product ID,Order Date,Ship Date,Delivery_days,Order_Month,Order_Year,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Category,Sub-Category,Product Name,Revenue,Quantity,Discount,Profit,Profit_margin,,,,,,,,,,
CA-2014-104864,OFF-AP-10002684,19-11-2014,24-11-2014,5,11,2014,Second Class,JS-15685,Jim Sink,Corporate,Miramar,Florida,South,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",389.06,4,0.2,48.63,13%,,,,,,,,,,
CA-2014-104864,OFF-PA-10004609,19-11-2014,24-11-2014,5,11,2014,Second Class,JS-15685,Jim Sink,Corporate,Miramar,Florida,South,Office Supplies,Paper,Xerox 221,20.74,4,0.2,7.26,35%,,,,,,,,,,
CA-2014-104864,OFF-PA-10003309,19-11-2014,24-11-2014,5,11,2014,Second Class,JS-15685,Jim Sink,Corporate,Miramar,Florida,South,Office Supplies,Paper,Xerox 211,41.47,8,0.2,14.52,35%,,,,,,,,,,
CA-2012-138219,OFF-PA-10000380,23-03-2012,30-03-2012,7,3,2012,Standard Class,BP-11095,Bart Pistole,Corporate,Los Angeles,California,West,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",33.36,4,0,16.68,50%,,,,,,,,,,
CA-2013-157707,FUR-BO-10001567,11-10-2013,13-10-2013,2,10,2013,First Class,CC-12610,Corey Catlett,Corporate,Denver,Colorado,West,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",90.88,3,0.7,-190.85,-210%,,,,,,,,,,
CA-2013-157707,TEC-PH-10002583,11-10-2013,13-10-2013,2,10,2013,First Class,CC-12610,Corey Catlett,Corporate,Denver,Colorado,West,Technology,Phones,iOttie HLCRIO102 Car Mount,15.99,1,0.2,-3.00,-19%,,,,,,,,,,
CA-2013-157707,FUR-CH-10004853,11-10-2013,13-10-2013,2,10,2013,First Class,CC-12610,Corey Catlett,Corporate,Denver,Colorado,West,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",120.78,1,0.2,13.59,11%,,,,,,,,,,
US-2012-126753,TEC-PH-10003580,16-08-2012,20-08-2012,4,8,2012,Standard Class,SP-20860,Sung Pak,Corporate,Philadelphia,Pennsylvania,East,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,519.79,4,0.4,-112.62,-22%,,,,,,,,,,
US-2012-126753,TEC-AC-10004227,16-08-2012,20-08-2012,4,8,2012,Standard Class,SP-20860,Sung Pak,Corporate,Philadelphia,Pennsylvania,East,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,31.18,3,0.2,-5.46,-18%,,,,,,,,,,
US-2012-126753,OFF-PA-10002787,16-08-2012,20-08-2012,4,8,2012,Standard Class,SP-20860,Sung Pak,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 227,10.37,2,0.2,3.63,35%,,,,,,,,,,
US-2012-126753,OFF-BI-10003981,16-08-2012,20-08-2012,4,8,2012,Standard Class,SP-20860,Sung Pak,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",2.72,2,0.7,-1.91,-70%,,,,,,,,,,
US-2012-126753,FUR-FU-10001488,16-08-2012,20-08-2012,4,8,2012,Standard Class,SP-20860,Sung Pak,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",254.35,3,0.2,0.00,0%,,,,,,,,,,
US-2012-126753,OFF-BI-10003727,16-08-2012,20-08-2012,4,8,2012,Standard Class,SP-20860,Sung Pak,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,3.76,3,0.7,-2.76,-73%,,,,,,,,,,
US-2012-126753,OFF-PA-10000130,16-08-2012,20-08-2012,4,8,2012,Standard Class,SP-20860,Sung Pak,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 199,10.27,3,0.2,3.21,31%,,,,,,,,,,
CA-2011-166051,TEC-PH-10002680,31-05-2011,05-06-2011,5,5,2011,Standard Class,JK-15625,Jim Karlsson,Consumer,Jackson,Mississippi,South,Technology,Phones,Samsung Galaxy Note 3,659.97,3,0,197.99,30%,,,,,,,,,,
CA-2011-166051,TEC-PH-10002538,31-05-2011,05-06-2011,5,5,2011,Standard Class,JK-15625,Jim Karlsson,Consumer,Jackson,Mississippi,South,Technology,Phones,Grandstream GXP1160 VoIP phone,113.73,3,0,32.98,29%,,,,,,,,,,
CA-2012-113040,OFF-BI-10001249,27-08-2012,31-08-2012,4,8,2012,Standard Class,CC-12100,Chad Cunningham,Home Office,Los Angeles,California,West,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,5.10,1,0.2,1.66,33%,,,,,,,,,,
CA-2011-103800,OFF-PA-10000174,04-01-2011,08-01-2011,4,1,2011,Standard Class,DP-13000,Darren Powers,Consumer,Houston,Texas,Central,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",16.45,2,0.2,5.55,34%,,,,,,,,,,
CA-2011-113383,OFF-AP-10004532,10-09-2011,13-09-2011,3,9,2011,First Class,SF-20065,Sandra Flanagan,Consumer,Clifton,New Jersey,East,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,81.92,4,0,22.12,27%,,,,,,,,,,
CA-2011-113383,FUR-FU-10001986,10-09-2011,13-09-2011,3,9,2011,First Class,SF-20065,Sandra Flanagan,Consumer,Clifton,New Jersey,East,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",254.90,5,0,76.47,30%,,,,,,,,,,
CA-2014-152499,OFF-FA-10002975,23-01-2014,26-01-2014,3,1,2014,Second Class,EH-13765,Edward Hooks,Corporate,Chicago,Illinois,Central,Office Supplies,Fasteners,Staples,15.12,5,0.2,4.91,33%,,,,,,,,,,
CA-2014-152499,OFF-AR-10003481,23-01-2014,26-01-2014,3,1,2014,Second Class,EH-13765,Edward Hooks,Corporate,Chicago,Illinois,Central,Office Supplies,Art,Newell 348,7.87,3,0.2,0.89,11%,,,,,,,,,,
CA-2013-151498,OFF-BI-10004967,22-04-2013,25-04-2013,3,4,2013,First Class,DN-13690,Duane Noonan,Consumer,Seattle,Washington,West,Office Supplies,Binders,Round Ring Binders,8.32,5,0.2,2.81,34%,,,,,,,,,,
CA-2013-137939,TEC-PH-10003589,21-07-2013,24-07-2013,3,7,2013,Second Class,PJ-19015,Pauline Johnson,Consumer,Long Beach,New York,East,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,89.95,5,0,43.18,48%,,,,,,,,,,
US-2013-117793,OFF-LA-10002945,24-08-2013,30-08-2013,6,8,2013,Standard Class,MA-17560,Matt Abelman,Home Office,Sheboygan,Wisconsin,Central,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",25.20,4,0,11.59,46%,,,,,,,,,,
US-2013-117793,OFF-LA-10003537,24-08-2013,30-08-2013,6,8,2013,Standard Class,MA-17560,Matt Abelman,Home Office,Sheboygan,Wisconsin,Central,Office Supplies,Labels,Avery 515,37.59,3,0,17.67,47%,,,,,,,,,,
US-2013-117793,OFF-ST-10002406,24-08-2013,30-08-2013,6,8,2013,Standard Class,MA-17560,Matt Abelman,Home Office,Sheboygan,Wisconsin,Central,Office Supplies,Storage,Pizazz Global Quick File,14.97,1,0,4.19,28%,,,,,,,,,,
US-2013-117793,TEC-AC-10003433,24-08-2013,30-08-2013,6,8,2013,Standard Class,MA-17560,Matt Abelman,Home Office,Sheboygan,Wisconsin,Central,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,1.98,2,0,0.89,45%,,,,,,,,,,
CA-2013-133872,OFF-BI-10002082,15-06-2013,18-06-2013,3,6,2013,First Class,VM-21835,Vivian Mathis,Consumer,Boca Raton,Florida,South,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,39.94,4,0.7,-26.62,-67%,,,,,,,,,,
CA-2013-133872,TEC-AC-10000521,15-06-2013,18-06-2013,3,6,2013,First Class,VM-21835,Vivian Mathis,Consumer,Boca Raton,Florida,South,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",18.46,2,0.2,2.31,13%,,,,,,,,,,
US-2012-165743,OFF-BI-10001982,20-11-2012,23-11-2012,3,11,2012,Second Class,MM-18055,Michelle Moray,Consumer,Aurora,Colorado,West,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.90,3,0.7,-3.43,-70%,,,,,,,,,,
US-2012-165743,FUR-BO-10002268,20-11-2012,23-11-2012,3,11,2012,Second Class,MM-18055,Michelle Moray,Consumer,Aurora,Colorado,West,Furniture,Bookcases,Sauder Barrister Bookcases,145.76,6,0.7,-247.80,-170%,,,,,,,,,,
US-2012-165743,OFF-BI-10001758,20-11-2012,23-11-2012,3,11,2012,Second Class,MM-18055,Michelle Moray,Consumer,Aurora,Colorado,West,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,9.61,6,0.7,-7.37,-77%,,,,,,,,,,
US-2014-105998,TEC-AC-10004469,04-11-2014,06-11-2014,2,11,2014,First Class,CR-12580,Clay Rozendal,Home Office,San Diego,California,West,Technology,Accessories,Microsoft Sculpt Comfort Mouse,199.75,5,0,87.89,44%,,,,,,,,,,
US-2014-105998,FUR-TA-10001095,04-11-2014,06-11-2014,2,11,2014,First Class,CR-12580,Clay Rozendal,Home Office,San Diego,California,West,Furniture,Tables,Chromcraft Round Conference Tables,1673.18,12,0.2,20.91,1%,,,,,,,,,,
US-2011-148194,FUR-FU-10001852,04-05-2011,07-05-2011,3,5,2011,First Class,BS-11365,Bill Shonely,Corporate,Seattle,Washington,West,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",12.18,7,0,3.90,32%,,,,,,,,,,
US-2011-148194,OFF-AP-10000696,04-05-2011,07-05-2011,3,5,2011,First Class,BS-11365,Bill Shonely,Corporate,Seattle,Washington,West,Office Supplies,Appliances,Holmes Odor Grabber,57.68,4,0,19.03,33%,,,,,,,,,,
US-2012-151407,TEC-PH-10003885,08-11-2012,12-11-2012,4,11,2012,Standard Class,RD-19585,Rob Dowd,Consumer,Dubuque,Iowa,Central,Technology,Phones,Cisco SPA508G,263.96,4,0,76.55,29%,,,,,,,,,,
CA-2012-110870,TEC-AC-10002926,12-12-2012,15-12-2012,3,12,2012,First Class,KD-16270,Karen Daniels,Consumer,Los Angeles,California,West,Technology,Accessories,Logitech Wireless Marathon Mouse M705,299.94,6,0,128.97,43%,,,,,,,,,,
CA-2012-110870,OFF-SU-10001225,12-12-2012,15-12-2012,3,12,2012,First Class,KD-16270,Karen Daniels,Consumer,Los Angeles,California,West,Office Supplies,Supplies,Staples,25.76,7,0,0.52,2%,,,,,,,,,,
CA-2011-143210,TEC-PH-10004434,01-12-2011,03-12-2011,2,12,2011,First Class,AA-10645,Anna Andreadi,Consumer,Lowell,Massachusetts,East,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,271.90,2,0,78.85,29%,,,,,,,,,,
CA-2011-143210,FUR-FU-10003878,01-12-2011,03-12-2011,2,12,2011,First Class,AA-10645,Anna Andreadi,Consumer,Lowell,Massachusetts,East,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",45.84,3,0,15.59,34%,,,,,,,,,,
CA-2011-143210,FUR-FU-10002268,01-12-2011,03-12-2011,2,12,2011,First Class,AA-10645,Anna Andreadi,Consumer,Lowell,Massachusetts,East,Furniture,Furnishings,Ultra Door Push Plate,9.82,2,0,3.24,33%,,,,,,,,,,
CA-2013-139808,OFF-FA-10001883,08-10-2013,12-10-2013,4,10,2013,Standard Class,MC-18100,Mick Crebagga,Consumer,Marysville,Washington,West,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",93.36,12,0,0.93,1%,,,,,,,,,,
CA-2012-110863,OFF-ST-10002756,17-11-2012,24-11-2012,7,11,2012,Standard Class,AA-10645,Anna Andreadi,Consumer,Oklahoma City,Oklahoma,Central,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",541.24,4,0,5.41,1%,,,,,,,,,,
CA-2012-110863,OFF-PA-10000474,17-11-2012,24-11-2012,7,11,2012,Standard Class,AA-10645,Anna Andreadi,Consumer,Oklahoma City,Oklahoma,Central,Office Supplies,Paper,Staples,106.32,3,0,49.97,47%,,,,,,,,,,
CA-2012-110863,FUR-CH-10002073,17-11-2012,24-11-2012,7,11,2012,Standard Class,AA-10645,Anna Andreadi,Consumer,Oklahoma City,Oklahoma,Central,Furniture,Chairs,Hon Olson Stacker Chairs,1323.90,5,0,383.93,29%,,,,,,,,,,
CA-2011-127859,OFF-PA-10003641,17-03-2011,20-03-2011,3,3,2011,Second Class,QJ-19255,Quincy Jones,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 1909,126.62,6,0.2,41.15,33%,,,,,,,,,,
US-2012-136427,TEC-PH-10002070,20-06-2012,23-06-2012,3,6,2012,First Class,JM-16195,Justin MacKendrick,Consumer,Aurora,Colorado,West,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,125.94,7,0.2,15.74,13%,,,,,,,,,,
CA-2014-120138,OFF-BI-10004519,26-05-2014,26-05-2014,0,5,2014,Same Day,TB-21625,Trudy Brown,Consumer,New York City,New York,East,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,663.92,5,0.2,207.48,31%,,,,,,,,,,
CA-2014-120138,TEC-AC-10002167,26-05-2014,26-05-2014,0,5,2014,Same Day,TB-21625,Trudy Brown,Consumer,New York City,New York,East,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,120.00,8,0,13.20,11%,,,,,,,,,,
CA-2014-120138,OFF-FA-10000936,26-05-2014,26-05-2014,0,5,2014,Same Day,TB-21625,Trudy Brown,Consumer,New York City,New York,East,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,3.29,1,0,1.48,45%,,,,,,,,,,
CA-2014-120138,FUR-FU-10000732,26-05-2014,26-05-2014,0,5,2014,Same Day,TB-21625,Trudy Brown,Consumer,New York City,New York,East,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,3,0,6.03,32%,,,,,,,,,,
US-2011-131870,FUR-FU-10002501,09-09-2011,11-09-2011,2,9,2011,First Class,NF-18595,Nicole Fjeld,Home Office,Lancaster,Ohio,East,Furniture,Furnishings,Nu-Dell Executive Frame,60.67,6,0.2,12.89,21%,,,,,,,,,,
US-2011-131870,OFF-AR-10000634,09-09-2011,11-09-2011,2,9,2011,First Class,NF-18595,Nicole Fjeld,Home Office,Lancaster,Ohio,East,Office Supplies,Art,Newell 320,30.82,9,0.2,2.70,9%,,,,,,,,,,
CA-2014-114804,TEC-PH-10001700,18-10-2014,20-10-2014,2,10,2014,Second Class,BF-11020,Barry Französisch,Corporate,Modesto,California,West,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,52.79,1,0.2,4.62,9%,,,,,,,,,,
CA-2014-167227,OFF-AP-10001962,03-11-2014,06-11-2014,3,11,2014,First Class,NP-18670,Nora Paige,Consumer,Saint Louis,Missouri,Central,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,83.90,10,0,20.98,25%,,,,,,,,,,
CA-2014-167227,OFF-PA-10001838,03-11-2014,06-11-2014,3,11,2014,First Class,NP-18670,Nora Paige,Consumer,Saint Louis,Missouri,Central,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,0,5.76,49%,,,,,,,,,,
CA-2011-129189,OFF-AP-10000124,21-07-2011,25-07-2011,4,7,2011,Standard Class,HM-14860,Harry Marie,Corporate,Dallas,Texas,Central,Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,4.99,3,0.8,-12.98,-260%,,,,,,,,,,
CA-2011-129189,OFF-EN-10003567,21-07-2011,25-07-2011,4,7,2011,Standard Class,HM-14860,Harry Marie,Corporate,Dallas,Texas,Central,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",87.92,5,0.2,29.67,34%,,,,,,,,,,
CA-2011-129189,FUR-CH-10004997,21-07-2011,25-07-2011,4,7,2011,Standard Class,HM-14860,Harry Marie,Corporate,Dallas,Texas,Central,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,657.93,5,0.3,-93.99,-14%,,,,,,,,,,
CA-2011-129189,OFF-BI-10000494,21-07-2011,25-07-2011,4,7,2011,Standard Class,HM-14860,Harry Marie,Corporate,Dallas,Texas,Central,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,1.04,1,0.8,-1.83,-175%,,,,,,,,,,
CA-2012-132465,FUR-FU-10000277,11-09-2012,15-09-2012,4,9,2012,Second Class,DM-13525,Don Miller,Corporate,New York City,New York,East,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,210.68,2,0,50.56,24%,,,,,,,,,,
CA-2012-132465,OFF-ST-10003641,11-09-2012,15-09-2012,4,9,2012,Second Class,DM-13525,Don Miller,Corporate,New York City,New York,East,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,78.80,1,0,1.58,2%,,,,,,,,,,
CA-2012-132465,TEC-AC-10001998,11-09-2012,15-09-2012,4,9,2012,Second Class,DM-13525,Don Miller,Corporate,New York City,New York,East,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1,0,6.80,34%,,,,,,,,,,
CA-2012-132465,OFF-ST-10001932,11-09-2012,15-09-2012,4,9,2012,Second Class,DM-13525,Don Miller,Corporate,New York City,New York,East,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,772.68,4,0,108.18,14%,,,,,,,,,,
CA-2013-166373,TEC-AC-10002323,22-10-2013,26-10-2013,4,10,2013,Standard Class,JF-15565,Jill Fjeld,Consumer,San Antonio,Texas,Central,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,106.08,6,0.2,-9.28,-9%,,,,,,,,,,
CA-2013-158806,FUR-FU-10004270,07-01-2013,11-01-2013,4,1,2013,Standard Class,NM-18520,Neoma Murray,Consumer,Amarillo,Texas,Central,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",23.08,3,0.6,-10.96,-48%,,,,,,,,,,
CA-2013-158806,OFF-PA-10004621,07-01-2013,11-01-2013,4,1,2013,Standard Class,NM-18520,Neoma Murray,Consumer,Amarillo,Texas,Central,Office Supplies,Paper,Xerox 212,25.92,5,0.2,9.07,35%,,,,,,,,,,
CA-2012-119690,OFF-PA-10001019,25-06-2012,28-06-2012,3,6,2012,First Class,MV-17485,Mark Van Huff,Consumer,Houston,Texas,Central,Office Supplies,Paper,Xerox 1884,47.95,3,0.2,16.18,34%,,,,,,,,,,
CA-2012-119690,OFF-BI-10000201,25-06-2012,28-06-2012,3,6,2012,First Class,MV-17485,Mark Van Huff,Consumer,Houston,Texas,Central,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",0.98,2,0.8,-1.48,-150%,,,,,,,,,,
CA-2012-119690,FUR-FU-10004587,25-06-2012,28-06-2012,3,6,2012,First Class,MV-17485,Mark Van Huff,Consumer,Houston,Texas,Central,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",75.38,9,0.6,-20.73,-28%,,,,,,,,,,
CA-2012-119690,OFF-LA-10001613,25-06-2012,28-06-2012,3,6,2012,First Class,MV-17485,Mark Van Huff,Consumer,Houston,Texas,Central,Office Supplies,Labels,Avery File Folder Labels,4.61,2,0.2,1.67,36%,,,,,,,,,,
CA-2012-153738,OFF-BI-10001308,20-09-2012,22-09-2012,2,9,2012,First Class,AG-10270,Alejandro Grove,Consumer,Lawrence,Massachusetts,East,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,37.68,6,0,16.96,45%,,,,,,,,,,
CA-2014-169012,OFF-AP-10003278,11-07-2014,15-07-2014,4,7,2014,Standard Class,BF-11275,Beth Fritzler,Corporate,Columbus,Georgia,South,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,41.91,3,0,10.90,26%,,,,,,,,,,
CA-2014-109393,FUR-BO-10003966,01-07-2014,03-07-2014,2,7,2014,Second Class,JC-15775,John Castell,Consumer,Los Angeles,California,West,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",436.00,3,0.15,5.13,1%,,,,,,,,,,
CA-2014-121489,FUR-CH-10004698,22-08-2014,26-08-2014,4,8,2014,Second Class,CM-11815,Candace McMahon,Corporate,Seattle,Washington,West,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",388.70,6,0.2,38.87,10%,,,,,,,,,,
CA-2014-121489,OFF-ST-10000025,22-08-2014,26-08-2014,4,8,2014,Second Class,CM-11815,Candace McMahon,Corporate,Seattle,Washington,West,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,572.58,6,0,34.35,6%,,,,,,,,,,
CA-2014-121489,TEC-AC-10000682,22-08-2014,26-08-2014,4,8,2014,Second Class,CM-11815,Candace McMahon,Corporate,Seattle,Washington,West,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,33.18,2,0,11.61,35%,,,,,,,,,,
US-2014-133081,TEC-AC-10001772,12-03-2014,16-03-2014,4,3,2014,Standard Class,PV-18985,Paul Van Hugh,Home Office,Cambridge,Massachusetts,East,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,4,0,24.91,39%,,,,,,,,,,
US-2014-133081,FUR-FU-10001379,12-03-2014,16-03-2014,4,3,2014,Standard Class,PV-18985,Paul Van Hugh,Home Office,Cambridge,Massachusetts,East,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",26.72,1,0,11.76,44%,,,,,,,,,,
CA-2014-165008,OFF-BI-10002794,16-09-2014,18-09-2014,2,9,2014,Second Class,DO-13645,Doug O'Connell,Consumer,Salt Lake City,Utah,West,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",295.06,9,0.2,106.96,36%,,,,,,,,,,
CA-2013-145611,OFF-AP-10001005,21-09-2013,25-09-2013,4,9,2013,Standard Class,HA-14905,Helen Abelman,Consumer,New York City,New York,East,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,393.25,5,0,129.77,33%,,,,,,,,,,
CA-2013-113600,OFF-BI-10000201,16-12-2013,18-12-2013,2,12,2013,Second Class,SH-20395,Shahid Hopkins,Consumer,Cuyahoga Falls,Ohio,East,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2.21,3,0.7,-1.48,-67%,,,,,,,,,,
CA-2014-130834,OFF-PA-10003673,04-11-2014,07-11-2014,3,11,2014,Second Class,JM-16195,Justin MacKendrick,Consumer,Wilmington,North Carolina,South,Office Supplies,Paper,Strathmore Photo Mount Cards,16.27,3,0.2,5.29,33%,,,,,,,,,,
CA-2013-168543,OFF-AP-10000938,04-07-2013,08-07-2013,4,7,2013,Standard Class,DK-13225,Dean Katz,Corporate,New York City,New York,East,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,706.86,7,0,197.92,28%,,,,,,,,,,
CA-2011-144974,OFF-BI-10003274,26-09-2011,30-09-2011,4,9,2011,Standard Class,CM-12715,Craig Molinari,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",5.97,5,0.7,-4.58,-77%,,,,,,,,,,
CA-2011-144974,FUR-FU-10001095,26-09-2011,30-09-2011,4,9,2011,Standard Class,CM-12715,Craig Molinari,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,21.18,1,0.2,4.77,23%,,,,,,,,,,
CA-2011-144974,OFF-AP-10001492,26-09-2011,30-09-2011,4,9,2011,Standard Class,CM-12715,Craig Molinari,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",41.38,6,0.2,3.10,8%,,,,,,,,,,
CA-2011-109904,OFF-AR-10004999,14-07-2011,17-07-2011,3,7,2011,Second Class,BF-10975,Barbara Fisher,Corporate,New York City,New York,East,Office Supplies,Art,Newell 315,17.94,3,0,4.49,25%,,,,,,,,,,
CA-2014-152205,OFF-BI-10004094,29-09-2014,06-10-2014,7,9,2014,Standard Class,SF-20965,Sylvia Foulston,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,2.66,1,0.7,-1.86,-70%,,,,,,,,,,
CA-2012-121188,OFF-ST-10001490,28-08-2012,04-09-2012,7,8,2012,Standard Class,CB-12025,Cassandra Brandow,Consumer,Los Angeles,California,West,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",892.35,5,0,267.71,30%,,,,,,,,,,
CA-2012-121188,FUR-BO-10004695,28-08-2012,04-09-2012,7,8,2012,Standard Class,CB-12025,Cassandra Brandow,Consumer,Los Angeles,California,West,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,307.67,2,0.15,28.96,9%,,,,,,,,,,
CA-2012-121188,OFF-ST-10000736,28-08-2012,04-09-2012,7,8,2012,Standard Class,CB-12025,Cassandra Brandow,Consumer,Los Angeles,California,West,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,728.82,9,0,29.15,4%,,,,,,,,,,
CA-2012-121188,OFF-BI-10001617,28-08-2012,04-09-2012,7,8,2012,Standard Class,CB-12025,Cassandra Brandow,Consumer,Los Angeles,California,West,Office Supplies,Binders,GBC Wire Binding Combs,41.36,5,0.2,13.96,34%,,,,,,,,,,
CA-2012-121188,TEC-PH-10003589,28-08-2012,04-09-2012,7,8,2012,Standard Class,CB-12025,Cassandra Brandow,Consumer,Los Angeles,California,West,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,43.18,3,0.2,15.11,35%,,,,,,,,,,
CA-2012-121188,FUR-FU-10003981,28-08-2012,04-09-2012,7,8,2012,Standard Class,CB-12025,Cassandra Brandow,Consumer,Los Angeles,California,West,Furniture,Furnishings,Eldon Wave Desk Accessories,4.16,2,0,1.75,42%,,,,,,,,,,
CA-2012-156013,OFF-PA-10001970,20-09-2012,26-09-2012,6,9,2012,Standard Class,TC-20980,Tamara Chand,Corporate,Long Beach,New York,East,Office Supplies,Paper,Xerox 1881,61.40,5,0,28.86,47%,,,,,,,,,,
CA-2012-156013,OFF-BI-10002437,20-09-2012,26-09-2012,6,9,2012,Standard Class,TC-20980,Tamara Chand,Corporate,Long Beach,New York,East,Office Supplies,Binders,Recycled Premium Regency Composition Covers,24.45,2,0.2,8.86,36%,,,,,,,,,,
CA-2013-132997,TEC-PH-10000586,08-11-2013,10-11-2013,2,11,2013,First Class,LW-17215,Luke Weiss,Consumer,Rochester,New York,East,Technology,Phones,AT&T SB67148 SynJ,263.96,4,0,71.27,27%,,,,,,,,,,
CA-2013-132997,TEC-PH-10003811,08-11-2013,10-11-2013,2,11,2013,First Class,LW-17215,Luke Weiss,Consumer,Rochester,New York,East,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,359.97,3,0,100.79,28%,,,,,,,,,,
